ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-08-08,8.454180841387622,-31.098293016451155,-2.380012749837195,8.454180841387622,8.454180841387622,-24.84400470246383,-24.84400470246383,-24.84400470246383,-25.023016298159995,-25.023016298159995,-25.023016298159995,0.1790115956961656,0.1790115956961656,0.1790115956961656,0.0,0.0,0.0,-16.38982386107621
2015-08-09,8.454993481602164,-8.89633769423834,19.13084599742804,8.454993481602164,8.454993481602164,-3.6106952690325196,-3.6106952690325196,-3.6106952690325196,-3.7827105267283083,-3.7827105267283083,-3.7827105267283083,0.17201525769578846,0.17201525769578846,0.17201525769578846,0.0,0.0,0.0,4.844298212569645
2015-08-10,8.455806121816707,38.63166598885623,68.14239458499493,8.455806121816707,8.455806121816707,45.714362474112086,45.714362474112086,45.714362474112086,45.541038854372744,45.541038854372744,45.541038854372744,0.17332361973934216,0.17332361973934216,0.17332361973934216,0.0,0.0,0.0,54.17016859592879
2015-08-11,8.456618762031251,-7.262171596403061,22.865900262814726,8.456618762031251,8.456618762031251,0.15532442859117201,0.15532442859117201,0.15532442859117201,-0.02683430682659388,-0.02683430682659388,-0.02683430682659388,0.18215873541776634,0.18215873541776634,0.18215873541776634,0.0,0.0,0.0,8.611943190622423
2015-08-12,8.457431402245794,-8.26150379748894,19.58480715743265,8.457431402245794,8.457431402245794,-3.493287162248321,-3.493287162248321,-3.493287162248321,-3.690847456225135,-3.690847456225135,-3.690847456225135,0.19756029397681352,0.19756029397681352,0.19756029397681352,0.0,0.0,0.0,4.964144239997473
2015-08-13,8.458244042460336,-10.93194314006171,17.970552239503295,8.458244042460336,8.458244042460336,-5.949232980034812,-5.949232980034812,-5.949232980034812,-6.167660000029891,-6.167660000029891,-6.167660000029891,0.21842701999507988,0.21842701999507988,0.21842701999507988,0.0,0.0,0.0,2.5090110624255244
2015-08-14,8.45905668267488,-12.05759869373218,15.453485288608459,8.45905668267488,8.45905668267488,-6.6064086481889746,-6.6064086481889746,-6.6064086481889746,-6.849970266369229,-6.849970266369229,-6.849970266369229,0.24356161818025374,0.24356161818025374,0.24356161818025374,0.0,0.0,0.0,1.852648034485906
2015-08-15,8.459869322889423,-31.041274750388396,-1.6718505178304126,8.459869322889423,8.459869322889423,-24.751298606420125,-24.751298606420125,-24.751298606420125,-25.023016298141336,-25.023016298141336,-25.023016298141336,0.2717176917212109,0.2717176917212109,0.2717176917212109,0.0,0.0,0.0,-16.291429283530704
2015-08-16,8.460681963103966,-9.207733183700231,19.195337295864526,8.460681963103966,8.460681963103966,-3.4810635103643337,-3.4810635103643337,-3.4810635103643337,-3.7827105267469516,-3.7827105267469516,-3.7827105267469516,0.30164701638261804,0.30164701638261804,0.30164701638261804,0.0,0.0,0.0,4.979618452739632
2015-08-17,8.461494603318508,39.7167311748135,69.89623897932623,8.461494603318508,8.461494603318508,45.873184413498194,45.873184413498194,45.873184413498194,45.541038854381775,45.541038854381775,45.541038854381775,0.33214555911642063,0.33214555911642063,0.33214555911642063,0.0,0.0,0.0,54.3346790168167
2015-08-18,8.46230724353305,-6.609431597909629,23.502891192566377,8.46230724353305,8.46230724353305,0.3352623821525666,0.3352623821525666,0.3352623821525666,-0.02683430685135879,-0.02683430685135879,-0.02683430685135879,0.36209668900392517,0.36209668900392517,0.36209668900392517,0.0,0.0,0.0,8.797569625685616
2015-08-19,8.463119883747595,-8.645873825999791,18.24370020543344,8.463119883747595,8.463119883747595,-3.3003373185961347,-3.3003373185961347,-3.3003373185961347,-3.6908474562331555,-3.6908474562331555,-3.6908474562331555,0.3905101376370198,0.3905101376370198,0.3905101376370198,0.0,0.0,0.0,5.16278256515146
2015-08-20,8.463932523962136,-11.424007549053897,16.75282710630859,8.463932523962136,8.463932523962136,-5.7511045780219465,-5.7511045780219465,-5.7511045780219465,-6.167659999945164,-6.167659999945164,-6.167659999945164,0.4165554219232163,0.4165554219232163,0.4165554219232163,0.0,0.0,0.0,2.712827945940189
2015-08-21,8.46474516417668,-12.008927147054758,16.194396927101916,8.46474516417668,8.46474516417668,-6.410381626764592,-6.410381626764592,-6.410381626764592,-6.84997026627683,-6.84997026627683,-6.84997026627683,0.439588639512237,0.439588639512237,0.439588639512237,0.0,0.0,0.0,2.0543635374120877
2015-08-22,8.465557804391223,-31.187483123678973,-0.9503983211008796,8.465557804391223,8.465557804391223,-24.563844519055188,-24.563844519055188,-24.563844519055188,-25.02301629820161,-25.02301629820161,-25.02301629820161,0.45917177914642077,0.45917177914642077,0.45917177914642077,0.0,0.0,0.0,-16.098286714663963
2015-08-23,8.466370444605765,-9.54295567991096,20.456362221054782,8.466370444605765,8.466370444605765,-3.3076265791647264,-3.3076265791647264,-3.3076265791647264,-3.7827105267240673,-3.7827105267240673,-3.7827105267240673,0.47508394755934097,0.47508394755934097,0.47508394755934097,0.0,0.0,0.0,5.158743865441039
2015-08-24,8.467183084820308,40.26422837109984,70.36368407808689,8.467183084820308,8.467183084820308,46.028363047052835,46.028363047052835,46.028363047052835,45.54103885436091,45.54103885436091,45.54103885436091,0.487324192691925,0.487324192691925,0.487324192691925,0.0,0.0,0.0,54.49554613187314
2015-08-25,8.467995725034852,-6.236663760012435,23.39711000655586,8.467995725034852,8.467995725034852,0.4692715839605663,0.4692715839605663,0.4692715839605663,-0.026834306883521952,-0.026834306883521952,-0.026834306883521952,0.49610589084408774,0.49610589084408774,0.49610589084408774,0.0,0.0,0.0,8.937267308995418
2015-08-26,8.468808365249394,-8.459602597841045,19.100741731973724,8.468808365249394,8.468808365249394,-3.189004502623853,-3.189004502623853,-3.189004502623853,-3.690847456241174,-3.690847456241174,-3.690847456241174,0.5018429536173211,0.5018429536173211,0.5018429536173211,0.0,0.0,0.0,5.279803862625542
2015-08-27,8.469621005463937,-11.520701664365161,18.43324734081505,8.469621005463937,8.469621005463937,-5.662531610288418,-5.662531610288418,-5.662531610288418,-6.167660000007897,-6.167660000007897,-6.167660000007897,0.5051283897194793,0.5051283897194793,0.5051283897194793,0.0,0.0,0.0,2.8070893951755194
2015-08-28,8.47043364567848,-13.235697388752637,16.083329181358504,8.47043364567848,8.47043364567848,-6.343264248482812,-6.343264248482812,-6.343264248482812,-6.849970266313456,-6.849970266313456,-6.849970266313456,0.5067060178306444,0.5067060178306444,0.5067060178306444,0.0,0.0,0.0,2.1271693971956678
2015-08-29,8.471246285893024,-30.75282257058347,-2.1456982214405254,8.471246285893024,8.471246285893024,-24.515579936858796,-24.515579936858796,-24.515579936858796,-25.02301629810911,-25.02301629810911,-25.02301629810911,0.5074363612503111,0.5074363612503111,0.5074363612503111,0.0,0.0,0.0,-16.044333650965772
2015-08-30,8.472058926107566,-9.652875698750524,19.11644418336824,8.472058926107566,8.472058926107566,-3.27445257157691,-3.27445257157691,-3.27445257157691,-3.7827105268578647,-3.7827105268578647,-3.7827105268578647,0.5082579552809546,0.5082579552809546,0.5082579552809546,0.0,0.0,0.0,5.197606354530656
2015-08-31,8.472871566322109,39.78409580649111,68.31427742616408,8.472871566322109,8.472871566322109,46.05118431209275,46.05118431209275,46.05118431209275,45.54103885439984,45.54103885439984,45.54103885439984,0.5101454576929186,0.5101454576929186,0.5101454576929186,0.0,0.0,0.0,54.524055878414856
2015-09-01,8.473684206536653,-5.375743795272375,23.255481998575796,8.473684206536653,8.473684206536653,0.48723175903091914,0.48723175903091914,0.48723175903091914,-0.026834306834987165,-0.026834306834987165,-0.026834306834987165,0.5140660658659065,0.5140660658659065,0.5140660658659065,0.0,0.0,0.0,8.960915965567573
2015-09-02,8.474496846751196,-9.015348654883372,20.414749342562942,8.474496846751196,8.474496846751196,-3.169911648714026,-3.169911648714026,-3.169911648714026,-3.6908474562134654,-3.6908474562134654,-3.6908474562134654,0.5209358074994395,0.5209358074994395,0.5209358074994395,0.0,0.0,0.0,5.30458519803717
2015-09-03,8.475309486965738,-10.936164949237174,17.149190065681342,8.475309486965738,8.475309486965738,-5.63608271704197,-5.63608271704197,-5.63608271704197,-6.167659999985357,-6.167659999985357,-6.167659999985357,0.531577282943387,0.531577282943387,0.531577282943387,0.0,0.0,0.0,2.8392267699237683
2015-09-04,8.47612212718028,-11.511350332250155,16.67597901163917,8.47612212718028,8.47612212718028,-6.30328987064446,-6.30328987064446,-6.30328987064446,-6.849970266274581,-6.849970266274581,-6.849970266274581,0.5466803956301215,0.5466803956301215,0.5466803956301215,0.0,0.0,0.0,2.1728322565358207
2015-09-05,8.476934767394823,-30.350607469874678,-0.6178309878627783,8.476934767394823,8.476934767394823,-24.456248784177284,-24.456248784177284,-24.456248784177284,-25.023016298164297,-25.023016298164297,-25.023016298164297,0.5667675139870149,0.5667675139870149,0.5667675139870149,0.0,0.0,0.0,-15.97931401678246
2015-09-06,8.477747407609366,-8.877226505594207,18.971429716281552,8.477747407609366,8.477747407609366,-3.1905461605863814,-3.1905461605863814,-3.1905461605863814,-3.782710526934088,-3.782710526934088,-3.782710526934088,0.5921643663477071,0.5921643663477071,0.5921643663477071,0.0,0.0,0.0,5.287201247022985
2015-09-07,8.478560047823908,39.89018560961421,69.58668738491922,8.478560047823908,8.478560047823908,46.16401663853696,46.16401663853696,46.16401663853696,45.54103885437284,45.54103885437284,45.54103885437284,0.622977784164118,0.622977784164118,0.622977784164118,0.0,0.0,0.0,54.64257668636087
2015-09-08,8.479372688038453,-4.695072980963736,24.1878245038635,8.479372688038453,8.479372688038453,0.632246877230172,0.632246877230172,0.632246877230172,-0.026834306863446344,-0.026834306863446344,-0.026834306863446344,0.6590811840936186,0.6590811840936186,0.6590811840936186,0.0,0.0,0.0,9.111619565268624
2015-09-09,8.480185328252995,-9.353467641783173,20.08378777890779,8.480185328252995,8.480185328252995,-2.990739032875961,-2.990739032875961,-2.990739032875961,-3.6908474562588833,-3.6908474562588833,-3.6908474562588833,0.7001084233829219,0.7001084233829219,0.7001084233829219,0.0,0.0,0.0,5.489446295377034
2015-09-10,8.480997968467538,-11.38023650606382,17.45231772337513,8.480997968467538,8.480997968467538,-5.422203616412304,-5.422203616412304,-5.422203616412304,-6.167659999962818,-6.167659999962818,-6.167659999962818,0.745456383550514,0.745456383550514,0.745456383550514,0.0,0.0,0.0,3.0587943520552336
2015-09-11,8.48181060868208,-11.777630248989878,17.106201938609956,8.48181060868208,8.48181060868208,-6.055673922744532,-6.055673922744532,-6.055673922744532,-6.849970266386701,-6.849970266386701,-6.849970266386701,0.7942963436421705,0.7942963436421705,0.7942963436421705,0.0,0.0,0.0,2.426136685937548
2015-09-12,8.482623248896624,-30.2702398679474,-0.6743700618942372,8.482623248896624,8.482623248896624,-24.17742239247262,-24.17742239247262,-24.17742239247262,-25.023016298224576,-25.023016298224576,-25.023016298224576,0.8455939057519525,0.8455939057519525,0.8455939057519525,0.0,0.0,0.0,-15.694799143575997
2015-09-13,8.483435889111167,-9.085301748533647,19.67159718695926,8.483435889111167,8.483435889111167,-2.8845735851033965,-2.8845735851033965,-2.8845735851033965,-3.7827105268536276,-3.7827105268536276,-3.7827105268536276,0.8981369417502312,0.8981369417502312,0.8981369417502312,0.0,0.0,0.0,5.5988623040077705
2015-09-14,8.48424852932571,40.08230044799207,69.57989190163734,8.48424852932571,8.48424852932571,46.49160960521851,46.49160960521851,46.49160960521851,45.541038854381874,45.541038854381874,45.541038854381874,0.9505707508366373,0.9505707508366373,0.9505707508366373,0.0,0.0,0.0,54.97585813454422
2015-09-15,8.485061169540254,-5.4493133701446865,24.956747215700858,8.485061169540254,8.485061169540254,0.9746050549668206,0.9746050549668206,0.9746050549668206,-0.026834306895610893,-0.026834306895610893,-0.026834306895610893,1.0014393618624322,1.0014393618624322,1.0014393618624322,0.0,0.0,0.0,9.459666224507075
2015-09-16,8.485873809754796,-9.186099973219445,20.0689252036293,8.485873809754796,8.485873809754796,-2.6416157653802745,-2.6416157653802745,-2.6416157653802745,-3.690847456230342,-3.690847456230342,-3.690847456230342,1.0492316908500678,1.0492316908500678,1.0492316908500678,0.0,0.0,0.0,5.844258044374522
2015-09-17,8.486686449969339,-11.611134068716712,18.057166335462377,8.486686449969339,8.486686449969339,-5.0752289196168086,-5.0752289196168086,-5.0752289196168086,-6.1676599999633615,-6.1676599999633615,-6.1676599999633615,1.092431080346553,1.092431080346553,1.092431080346553,0.0,0.0,0.0,3.4114575303525303
2015-09-18,8.487499090183881,-12.003635377096366,16.737497845900602,8.487499090183881,8.487499090183881,-5.720403656733934,-5.720403656733934,-5.720403656733934,-6.849970266294303,-6.849970266294303,-6.849970266294303,1.1295666095603691,1.1295666095603691,1.1295666095603691,0.0,0.0,0.0,2.7670954334499474
2015-09-19,8.488311730398426,-29.48311337772123,-0.9185119142429967,8.488311730398426,8.488311730398426,-23.86375182063506,-23.86375182063506,-23.86375182063506,-25.02301629820592,-25.02301629820592,-25.02301629820592,1.1592644775708576,1.1592644775708576,1.1592644775708576,0.0,0.0,0.0,-15.375440090236633
2015-09-20,8.489124370612968,-8.739321677880023,19.943714075185987,8.489124370612968,8.489124370612968,-2.6024127971848667,-2.6024127971848667,-2.6024127971848667,-3.782710526830746,-3.782710526830746,-3.782710526830746,1.180297729645879,1.180297729645879,1.180297729645879,0.0,0.0,0.0,5.8867115734281015
2015-09-21,8.48993701082751,40.70649698784946,68.89652972664314,8.48993701082751,8.48993701082751,46.73267147491033,46.73267147491033,46.73267147491033,45.5410388543909,45.5410388543909,45.5410388543909,1.1916326205194332,1.1916326205194332,1.1916326205194332,0.0,0.0,0.0,55.222608485737844
2015-09-22,8.490749651042053,-5.079166097517062,23.91218507325101,8.490749651042053,8.490749651042053,1.1656356813411317,1.1656356813411317,1.1656356813411317,-0.02683430692037303,-0.02683430692037303,-0.02683430692037303,1.192469988261505,1.192469988261505,1.192469988261505,0.0,0.0,0.0,9.656385332383184
2015-09-23,8.491562291256596,-9.07266869357172,21.20303014297864,8.491562291256596,8.491562291256596,-2.508567310042521,-2.508567310042521,-2.508567310042521,-3.6908474562757614,-3.6908474562757614,-3.6908474562757614,1.1822801462332397,1.1822801462332397,1.1822801462332397,0.0,0.0,0.0,5.982994981214075
2015-09-24,8.492374931471138,-10.797735501428326,18.22494370512383,8.492374931471138,8.492374931471138,-5.006830015052359,-5.006830015052359,-5.006830015052359,-6.1676600000030115,-6.1676600000030115,-6.1676600000030115,1.1608299849506523,1.1608299849506523,1.1608299849506523,0.0,0.0,0.0,3.485544916418779
2015-09-25,8.49318757168568,-10.986368588449018,17.34509737586075,8.49318757168568,8.49318757168568,-5.721769061120829,-5.721769061120829,-5.721769061120829,-6.84997026633093,-6.84997026633093,-6.84997026633093,1.1282012052100998,1.1282012052100998,1.1282012052100998,0.0,0.0,0.0,2.7714185105648514
2015-09-26,8.494000211900225,-30.235920213962864,-1.5984471840813614,8.494000211900225,8.494000211900225,-23.938217426363593,-23.938217426363593,-23.938217426363593,-25.023016298192346,-25.023016298192346,-25.023016298192346,1.0847988718287516,1.0847988718287516,1.0847988718287516,0.0,0.0,0.0,-15.444217214463368
2015-09-27,8.494812852114768,-9.516625635192446,20.36297193428023,8.494812852114768,8.494812852114768,-2.751360750983628,-2.751360750983628,-2.751360750983628,-3.782710526750288,-3.782710526750288,-3.782710526750288,1.0313497757666605,1.0313497757666605,1.0313497757666605,0.0,0.0,0.0,5.7434521011311395
2015-09-28,8.49562549232931,40.48822192814189,69.5929374727709,8.49562549232931,8.49562549232931,46.50992926654139,46.50992926654139,46.50992926654139,45.54103885439381,45.54103885439381,45.54103885439381,0.9688904121475885,0.9688904121475885,0.9688904121475885,0.0,0.0,0.0,55.0055547588707
2015-09-29,8.496438132543853,-3.745983309941873,23.845680471054983,8.496438132543853,8.496438132543853,0.8719104060309693,0.8719104060309693,0.8719104060309693,-0.02683430687183963,-0.02683430687183963,-0.02683430687183963,0.8987447129028093,0.8987447129028093,0.8987447129028093,0.0,0.0,0.0,9.368348538574821
2015-09-30,8.497250772758397,-8.760979376895978,20.51843731555418,8.497250772758397,8.497250772758397,-2.8683554511652916,-2.8683554511652916,-2.8683554511652916,-3.6908474562472176,-3.6908474562472176,-3.6908474562472176,0.8224920050819265,0.8224920050819265,0.8224920050819265,0.0,0.0,0.0,5.628895321593106
2015-10-01,8.49806341297294,-11.408850183057808,16.97514957704551,8.49806341297294,8.49806341297294,-5.425734011191205,-5.425734011191205,-5.425734011191205,-6.167659999980471,-6.167659999980471,-6.167659999980471,0.7419259887892673,0.7419259887892673,0.7419259887892673,0.0,0.0,0.0,3.072329401781735
2015-10-02,8.498876053187482,-12.12660684778624,16.472689560983188,8.498876053187482,8.498876053187482,-6.190964434494637,-6.190964434494637,-6.190964434494637,-6.849970266367553,-6.849970266367553,-6.849970266367553,0.6590058318729166,0.6590058318729166,0.6590058318729166,0.0,0.0,0.0,2.3079116186928452
2015-10-03,8.499688693402025,-30.330989873832603,-1.9496454607111033,8.499688693402025,8.499688693402025,-24.447215546050796,-24.447215546050796,-24.447215546050796,-25.02301629810492,-25.02301629810492,-25.02301629810492,0.5758007520541212,0.5758007520541212,0.5758007520541212,0.0,0.0,0.0,-15.947526852648771
2015-10-04,8.500501333616569,-9.532119102800893,19.20517025694455,8.500501333616569,8.500501333616569,-3.2882808348244934,-3.2882808348244934,-3.2882808348244934,-3.782710526884085,-3.782710526884085,-3.782710526884085,0.494429692059592,0.494429692059592,0.494429692059592,0.0,0.0,0.0,5.2122204987920755
2015-10-05,8.501313973831111,39.330609621398075,69.45215100041935,8.501313973831111,8.501313973831111,45.958036735972954,45.958036735972954,45.958036735972954,45.541038854372935,45.541038854372935,45.541038854372935,0.41699788160001733,0.41699788160001733,0.41699788160001733,0.0,0.0,0.0,54.45935070980406
2015-10-06,8.502126614045654,-4.577890029737192,23.471773219715608,8.502126614045654,8.502126614045654,0.31869790810638565,0.31869790810638565,0.31869790810638565,-0.026834306900302973,-0.026834306900302973,-0.026834306900302973,0.34553221500668796,0.34553221500668796,0.34553221500668796,0.0,0.0,0.0,8.820824522152039
2015-10-07,8.502939254260196,-9.42999605561533,20.254306122326792,8.502939254260196,8.502939254260196,-3.4089300061774463,-3.4089300061774463,-3.4089300061774463,-3.6908474562186737,-3.6908474562186737,-3.6908474562186737,0.2819174500412266,0.2819174500412266,0.2819174500412266,0.0,0.0,0.0,5.094009248082751
2015-10-08,8.503751894474739,-11.798681781077313,17.77267107543782,8.503751894474739,8.503751894474739,-5.939824751549497,-5.939824751549497,-5.939824751549497,-6.167660000020121,-6.167660000020121,-6.167660000020121,0.22783524847062378,0.22783524847062378,0.22783524847062378,0.0,0.0,0.0,2.563927142925242
2015-10-09,8.504564534689282,-12.61672568215357,16.97757667647627,8.504564534689282,8.504564534689282,-6.6652622353220075,-6.6652622353220075,-6.6652622353220075,-6.849970266350648,-6.849970266350648,-6.849970266350648,0.18470803102864078,0.18470803102864078,0.18470803102864078,0.0,0.0,0.0,1.839302299367274
2015-10-10,8.505377174903824,-32.37109944132405,-2.553431113250898,8.505377174903824,8.505377174903824,-24.86936678929837,-24.86936678929837,-24.86936678929837,-25.023016298160112,-25.023016298160112,-25.023016298160112,0.15364950886174222,0.15364950886174222,0.15364950886174222,0.0,0.0,0.0,-16.363989614394544
2015-10-11,8.506189815118368,-9.701459572287243,20.3680557953359,8.506189815118368,8.506189815118368,-3.6472869438849855,-3.6472869438849855,-3.6472869438849855,-3.782710526803626,-3.782710526803626,-3.782710526803626,0.13542358291864015,0.13542358291864015,0.13542358291864015,0.0,0.0,0.0,4.858902871233383
2015-10-12,8.50700245533291,37.99738599635166,68.72748287332405,8.50700245533291,8.50700245533291,45.671451930717026,45.671451930717026,45.671451930717026,45.541038854381966,45.541038854381966,45.541038854381966,0.1304130763350621,0.1304130763350621,0.1304130763350621,0.0,0.0,0.0,54.178454386049935
2015-10-13,8.507815095547453,-5.203686968050753,23.370293134294837,8.507815095547453,8.507815095547453,0.11176518191472196,0.11176518191472196,0.11176518191472196,-0.026834306848068368,-0.026834306848068368,-0.026834306848068368,0.13859948876279032,0.13859948876279032,0.13859948876279032,0.0,0.0,0.0,8.619580277462175
2015-10-14,8.508627735761998,-9.5804946031023,18.979366114274605,8.508627735761998,8.508627735761998,-3.5312928126940855,-3.5312928126940855,-3.5312928126940855,-3.6908474562640916,-3.6908474562640916,-3.6908474562640916,0.15955464357000643,0.15955464357000643,0.15955464357000643,0.0,0.0,0.0,4.977334923067913
2015-10-15,8.50944037597654,-11.637140262758717,16.02573973318123,8.50944037597654,8.50944037597654,-5.975215251970752,-5.975215251970752,-5.975215251970752,-6.1676599999584765,-6.1676599999584765,-6.1676599999584765,0.19244474798772415,0.19244474798772415,0.19244474798772415,0.0,0.0,0.0,2.534225124005788
2015-10-16,8.510253016191083,-13.252457303177556,15.03026942379474,8.510253016191083,8.510253016191083,-6.6139232534286805,-6.6139232534286805,-6.6139232534286805,-6.8499702663117805,-6.8499702663117805,-6.8499702663117805,0.23604701288309918,0.23604701288309918,0.23604701288309918,0.0,0.0,0.0,1.8963297627624023
2015-10-17,8.511065656405625,-30.555653453381286,-1.934019346389188,8.511065656405625,8.511065656405625,-24.734237704124546,-24.734237704124546,-24.734237704124546,-25.023016298141453,-25.023016298141453,-25.023016298141453,0.2887785940169084,0.2887785940169084,0.2887785940169084,0.0,0.0,0.0,-16.22317204771892
2015-10-18,8.51187829662017,-8.258663659519446,19.792634001800423,8.51187829662017,8.51187829662017,-3.4339732947403543,-3.4339732947403543,-3.4339732947403543,-3.7827105267231627,-3.7827105267231627,-3.7827105267231627,0.3487372319828081,0.3487372319828081,0.3487372319828081,0.0,0.0,0.0,5.077905001879815
2015-10-19,8.512690936834712,40.059052850420485,69.56057723982741,8.512690936834712,8.512690936834712,45.95479144970951,45.95479144970951,45.95479144970951,45.54103885436109,45.54103885436109,45.54103885436109,0.41375259534841435,0.41375259534841435,0.41375259534841435,0.0,0.0,0.0,54.46748238654422
2015-10-20,8.513503577049255,-6.699658129043173,24.101577566030713,8.513503577049255,8.513503577049255,0.45461267561148905,0.45461267561148905,0.45461267561148905,-0.026834306795832374,-0.026834306795832374,-0.026834306795832374,0.48144698240732153,0.48144698240732153,0.48144698240732153,0.0,0.0,0.0,8.968116252660744
2015-10-21,8.514316217263799,-9.126358618909013,18.99540316047151,8.514316217263799,8.514316217263799,-3.141543733802363,-3.141543733802363,-3.141543733802363,-3.690847456235549,-3.690847456235549,-3.690847456235549,0.549303722433187,0.549303722433187,0.549303722433187,0.0,0.0,0.0,5.372772483461436
2015-10-22,8.515128857478341,-10.527200303678498,18.374497693931946,8.515128857478341,8.515128857478341,-5.552918652377668,-5.552918652377668,-5.552918652377668,-6.1676599999981265,-6.1676599999981265,-6.1676599999981265,0.6147413476204583,0.6147413476204583,0.6147413476204583,0.0,0.0,0.0,2.962210205100673
2015-10-23,8.515941497692884,-12.962378389188306,16.17028014737272,8.515941497692884,8.515941497692884,-6.17477887547002,-6.17477887547002,-6.17477887547002,-6.849970266370367,-6.849970266370367,-6.849970266370367,0.6751913909003487,0.6751913909003487,0.6751913909003487,0.0,0.0,0.0,2.341162622222864
2015-10-24,8.516754135471494,-30.035488922244063,-0.6381650234888917,8.516754135471494,8.516754135471494,-24.294838788154586,-24.294838788154586,-24.294838788154586,-25.023016298196648,-25.023016298196648,-25.023016298196648,0.7281775100420597,0.7281775100420597,0.7281775100420597,0.0,0.0,0.0,-15.778084652683091
2015-10-25,8.517566773250104,-9.103550177878056,19.20700652306744,8.517566773250104,8.517566773250104,-3.011316976255908,-3.011316976255908,-3.011316976255908,-3.782710526856964,-3.782710526856964,-3.782710526856964,0.7713935506010554,0.7713935506010554,0.7713935506010554,0.0,0.0,0.0,5.506249796994196
2015-10-26,8.518379411028715,40.70223462259219,68.28886456406892,8.518379411028715,8.518379411028715,46.34381699754425,46.34381699754425,46.34381699754425,45.5410388543939,45.5410388543939,45.5410388543939,0.8027781431503486,0.8027781431503486,0.8027781431503486,0.0,0.0,0.0,54.86219640857297
2015-10-27,8.519192048807325,-4.815453580406791,25.734342939013732,8.519192048807325,8.519192048807325,0.7937491787494408,0.7937491787494408,0.7937491787494408,-0.02683430682429433,-0.02683430682429433,-0.02683430682429433,0.8205834855737351,0.8205834855737351,0.8205834855737351,0.0,0.0,0.0,9.312941227556765
2015-10-28,8.520004686585935,-8.422783662162193,20.59122821142153,8.520004686585935,8.520004686585935,-2.8674113677166475,-2.8674113677166475,-2.8674113677166475,-3.6908474562435707,-3.6908474562435707,-3.6908474562435707,0.8234360885269231,0.8234360885269231,0.8234360885269231,0.0,0.0,0.0,5.652593318869288
2015-10-29,8.520817324364547,-11.478129605088299,17.509124974875565,8.520817324364547,8.520817324364547,-5.357272541071759,-5.357272541071759,-5.357272541071759,-6.167660000037775,-6.167660000037775,-6.167660000037775,0.8103874589660167,0.8103874589660167,0.8103874589660167,0.0,0.0,0.0,3.163544783292788
2015-10-30,8.521629962143157,-12.698423896476788,16.9421535283832,8.521629962143157,8.521629962143157,-6.0690173081766385,-6.0690173081766385,-6.0690173081766385,-6.849970266277968,-6.849970266277968,-6.849970266277968,0.780952958101329,0.780952958101329,0.780952958101329,0.0,0.0,0.0,2.4526126539665185
2015-10-31,8.522442599921767,-30.823302066477144,-0.31781637229882126,8.522442599921767,8.522442599921767,-24.287878908602877,-24.287878908602877,-24.287878908602877,-25.02301629818307,-25.02301629818307,-25.02301629818307,0.7351373895801914,0.7351373895801914,0.7351373895801914,0.0,0.0,0.0,-15.76543630868111
2015-11-01,8.523255237700377,-8.399147714969544,20.484620887195362,8.523255237700377,8.523255237700377,-3.10926428420636,-3.10926428420636,-3.10926428420636,-3.7827105267765058,-3.7827105267765058,-3.7827105267765058,0.6734462425701464,0.6734462425701464,0.6734462425701464,0.0,0.0,0.0,5.413990953494018
2015-11-02,8.524067875478988,40.353570005474,69.9740266067174,8.524067875478988,8.524067875478988,46.13792077688076,46.13792077688076,46.13792077688076,45.541038854373035,45.541038854373035,45.541038854373035,0.5968819225077251,0.5968819225077251,0.5968819225077251,0.0,0.0,0.0,54.66198865235975
2015-11-03,8.5248805132576,-5.684886836267581,23.568316517603044,8.5248805132576,8.5248805132576,0.4800904313035037,0.4800904313035037,0.4800904313035037,-0.026834306852763223,-0.026834306852763223,-0.026834306852763223,0.5069247381562668,0.5069247381562668,0.5069247381562668,0.0,0.0,0.0,9.004970944561103
2015-11-04,8.525693151036208,-10.00125899895152,20.77903180896388,8.525693151036208,8.525693151036208,-3.2853485914728697,-3.2853485914728697,-3.2853485914728697,-3.690847456215027,-3.690847456215027,-3.690847456215027,0.4054988647421565,0.4054988647421565,0.4054988647421565,0.0,0.0,0.0,5.240344559563338
2015-11-05,8.526505788814818,-11.97776796754332,17.353319723728905,8.526505788814818,8.526505788814818,-5.872736043759578,-5.872736043759578,-5.872736043759578,-6.167659999976132,-6.167659999976132,-6.167659999976132,0.2949239562165534,0.2949239562165534,0.2949239562165534,0.0,0.0,0.0,2.65376974505524
2015-11-06,8.527318426593428,-13.777133807773765,16.16800083156301,8.527318426593428,8.527318426593428,-6.672116744686886,-6.672116744686886,-6.672116744686886,-6.8499702663900885,-6.8499702663900885,-6.8499702663900885,0.17785352170320265,0.17785352170320265,0.17785352170320265,0.0,0.0,0.0,1.855201681906542
2015-11-07,8.52813106437204,-30.333791730039337,-2.2651203731375396,8.52813106437204,8.52813106437204,-24.96581469947344,-24.96581469947344,-24.96581469947344,-25.023016298164418,-25.023016298164418,-25.023016298164418,0.05720159869097557,0.05720159869097557,0.05720159869097557,0.0,0.0,0.0,-16.4376836351014
